title,location,department,job_id,url,scraped_at
"General Manager, Strategic Energy Partnerships","United States, Washington, Redmond",,1970393556640564,https://apply.careers.microsoft.com/careers/job/1970393556640564,2025-12-10 12:38:23
"Senior Software Engineer, Full Stack","United States, Washington, Redmond",,1970393556630897,https://apply.careers.microsoft.com/careers/job/1970393556630897,2025-12-10 12:38:23
"Data Engineer, Analytics - Xbox Gaming","United States, Washington, Redmond",,1970393556628525,https://apply.careers.microsoft.com/careers/job/1970393556628525,2025-12-10 12:38:23
Senior Software Engineer - MAI Bing Multimedia,"United States, Washington, Redmond",,1970393556630354,https://apply.careers.microsoft.com/careers/job/1970393556630354,2025-12-10 12:38:23
Principal Product Manager,"United States, Washington, Redmond",,1970393556638477,https://apply.careers.microsoft.com/careers/job/1970393556638477,2025-12-10 12:38:23
Principal Software Engineer,"United States, Washington, Redmond",,1970393556639061,https://apply.careers.microsoft.com/careers/job/1970393556639061,2025-12-10 12:38:23
Software Engineer II- Microsoft Planner,"United States, Washington, Redmond",,1970393556620496,https://apply.careers.microsoft.com/careers/job/1970393556620496,2025-12-10 12:38:23
Software Engineer II- Backend,"United States, Washington, Redmond",,1970393556619126,https://apply.careers.microsoft.com/careers/job/1970393556619126,2025-12-10 12:38:35
Software Engineer II,"United States, Washington, Redmond",,1970393556619441,https://apply.careers.microsoft.com/careers/job/1970393556619441,2025-12-10 12:38:35
Principal Software Engineer,"United States, Washington, Redmond",,1970393556626221,https://apply.careers.microsoft.com/careers/job/1970393556626221,2025-12-10 12:38:35
Customer Experience Program Manager IC4 - CTJ - TS,"United States, Washington, Redmond",,1970393556628423,https://apply.careers.microsoft.com/careers/job/1970393556628423,2025-12-10 12:38:35
Software Engineer II,"United States, Washington, Redmond",,1970393556628755,https://apply.careers.microsoft.com/careers/job/1970393556628755,2025-12-10 12:38:35
Principal Software Engineer,"United States, Washington, Redmond",,1970393556631035,https://apply.careers.microsoft.com/careers/job/1970393556631035,2025-12-10 12:38:35
Principal Program Manager,"United States, Washington, Redmond",,1970393556631343,https://apply.careers.microsoft.com/careers/job/1970393556631343,2025-12-10 12:38:35
Software Engineer II,"United States, Washington, Redmond",,1970393556623413,https://apply.careers.microsoft.com/careers/job/1970393556623413,2025-12-10 12:38:35
Senior Software Engineer,"United States, Washington, Redmond",,1970393556623416,https://apply.careers.microsoft.com/careers/job/1970393556623416,2025-12-10 12:38:35
Site Reliability Engineer II - CTJ - Poly,"United States, Washington, Redmond + 2 more",,1970393556619501,https://apply.careers.microsoft.com/careers/job/1970393556619501,2025-12-10 12:38:35
Software Engineer II - CTJ - Poly,"United States, Washington, Redmond + 1 more",,1970393556619997,https://apply.careers.microsoft.com/careers/job/1970393556619997,2025-12-10 12:38:47
Data Engineer II - Copilot Insights,"United States, Washington, Redmond",,1970393556620091,https://apply.careers.microsoft.com/careers/job/1970393556620091,2025-12-10 12:38:47
Software Engineer II - CTJ - TS/SCI,"United States, Washington, Redmond + 2 more",,1970393556637061,https://apply.careers.microsoft.com/careers/job/1970393556637061,2025-12-10 12:38:47
Principal Software Engineer,"United States, Washington, Redmond",,1970393556621143,https://apply.careers.microsoft.com/careers/job/1970393556621143,2025-12-10 12:38:47
Senior Researcher,"United States, Washington, Redmond",,1970393556621268,https://apply.careers.microsoft.com/careers/job/1970393556621268,2025-12-10 12:38:47
Software Engineer II,"United States, Washington, Redmond",,1970393556619780,https://apply.careers.microsoft.com/careers/job/1970393556619780,2025-12-10 12:38:48
Senior Program Manager (Life Sciences Discovery),"United States, Washington, Redmond + 1 more",,1970393556620397,https://apply.careers.microsoft.com/careers/job/1970393556620397,2025-12-10 12:38:48
Senior Software Engineer,"United States, Washington, Redmond",,1970393556637369,https://apply.careers.microsoft.com/careers/job/1970393556637369,2025-12-10 12:38:48
"Senior Software Engineer, Minecraft Marketplace","United States, Washington, Redmond",,1970393556620048,https://apply.careers.microsoft.com/careers/job/1970393556620048,2025-12-10 12:38:48
Senior Software Engineer,"United States, Washington, Redmond",,1970393556620506,https://apply.careers.microsoft.com/careers/job/1970393556620506,2025-12-10 12:38:48
Software Engineer,"United States, Washington, Redmond",,1970393556628834,https://apply.careers.microsoft.com/careers/job/1970393556628834,2025-12-10 12:38:59
Senior Data Analyst,"United States, Washington, Redmond",,1970393556637434,https://apply.careers.microsoft.com/careers/job/1970393556637434,2025-12-10 12:38:59
Senior Software Engineer,"United States, Washington, Redmond",,1970393556637476,https://apply.careers.microsoft.com/careers/job/1970393556637476,2025-12-10 12:39:00
Senior Software Engineer,"United States, Washington, Redmond",,1970393556620169,https://apply.careers.microsoft.com/careers/job/1970393556620169,2025-12-10 12:39:00
Senior Software Engineer,"United States, Washington, Redmond",,1970393556629947,https://apply.careers.microsoft.com/careers/job/1970393556629947,2025-12-10 12:39:00
